License Number,Date,"Activity"" ",City Name,County Name
420741,06/09/2017 12:00:00 AM,Marijuana Premises Check,BURIEN,KING
421514,06/30/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,KING
412942,06/14/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
412949,06/21/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
423036,06/28/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,JEFFERSON
421650,06/09/2017 12:00:00 AM,Marijuana Premises Check,EDMONDS,SNOHOMISH
414889,06/15/2017 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
413813,06/08/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
414345,06/07/2017 12:00:00 AM,Marijuana Premises Check,ABERDEEN,GRAYS HARBOR
412180,06/19/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
423402,06/23/2017 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
421789,06/21/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,LONGVIEW,COWLITZ
414550,06/21/2017 12:00:00 AM,Marijuana Premises Check,PORT ORCHARD,KITSAP
413414,06/07/2017 12:00:00 AM,Marijuana Premises Check,BINGEN,KLICKITAT
412031,06/29/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
421695,06/15/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,KING
414491,06/02/2017 12:00:00 AM,Marijuana Premises Check,COVINGTON,KING
412923,06/17/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
413676,06/23/2017 12:00:00 AM,Marijuana Premises Check,PULLMAN,WHITMAN
415658,06/09/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,KING
369696,06/20/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,,
082587,06/29/2017 12:00:00 AM,Marijuana Premises Check,MILLWOOD,SPOKANE
417368,06/16/2017 12:00:00 AM,Marijuana Premises Check,RAYMOND,PACIFIC
413802,06/13/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,TUMWATER,THURSTON
424599,06/08/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,SKAGIT
420478,06/01/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
413428,06/21/2017 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
422168,06/15/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,GOLD BAR,SNOHOMISH
413099,06/26/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SKAGIT
414569,06/13/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,SHORELINE,KING
402130,06/11/2017 12:00:00 AM,Marijuana Premises Check,BONNEY LAKE,PIERCE
414574,06/08/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,SKAGIT
413414,06/13/2017 12:00:00 AM,Marijuana Premises Check,BINGEN,KLICKITAT
422570,06/07/2017 12:00:00 AM,Marijuana Compliance Check-Sale,EDMONDS,SNOHOMISH
419740,06/28/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
415710,06/12/2017 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
415523,06/12/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,GRAYS HARBOR
416769,06/26/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
415064,06/02/2017 12:00:00 AM,Marijuana Premises Check,BLAINE,WHATCOM
353993,06/20/2017 12:00:00 AM,Marijuana Premises Check,HOQUIAM,GRAYS HARBOR
420889,06/28/2017 12:00:00 AM,Marijuana Premises Check,COVINGTON,KING
412686,06/07/2017 12:00:00 AM,Marijuana Premises Check,SPOKANE VALLEY,SPOKANE
415410,06/07/2017 12:00:00 AM,Marijuana Premises Check,BUCKLEY,PIERCE
413596,06/06/2017 12:00:00 AM,Marijuana Premises Check,UNION GAP,YAKIMA
415665,06/21/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
414733,06/13/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,THURSTON
423413,06/08/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
424751,06/30/2017 12:00:00 AM,Marijuana Premises Check,BUCKLEY,PIERCE
413414,06/05/2017 12:00:00 AM,Marijuana Premises Check,BINGEN,KLICKITAT
413659,06/28/2017 12:00:00 AM,Marijuana Premises Check,WINTHROP,OKANOGAN
423413,06/02/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
414198,06/08/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
415969,06/15/2017 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
413596,06/20/2017 12:00:00 AM,Marijuana Premises Check,UNION GAP,YAKIMA
424190,06/08/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,PACIFIC
413650,06/20/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
423390,06/17/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
414714,06/02/2017 12:00:00 AM,Marijuana Premises Check,AUBURN,KING
422055,06/13/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHITMAN
422658,06/22/2017 12:00:00 AM,Marijuana Premises Check,RITZVILLE,ADAMS
400209,06/21/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,SAN JUAN
422448,06/07/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,LAKE STEVENS,SNOHOMISH
415504,06/06/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
424057,06/01/2017 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
421491,06/13/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,OLYMPIA,THURSTON
417367,03/28/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,COWLITZ
415513,06/09/2017 12:00:00 AM,Marijuana Premises Check,LAKE FOREST PARK,KING
414345,06/12/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,ABERDEEN,GRAYS HARBOR
415567,06/12/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,ABERDEEN,GRAYS HARBOR
416572,06/05/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
410831,06/02/2017 12:00:00 AM,Marijuana Premises Check,MAPLE VALLEY,KING
423092,06/05/2017 12:00:00 AM,Marijuana Premises Check,GEORGE,GRANT
424747,06/17/2017 12:00:00 AM,Marijuana Premises Check,RENTON,KING
414539,06/02/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
416046,06/22/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
422764,06/12/2017 12:00:00 AM,Marijuana Premises Check,CLARKSTON,ASOTIN
422175,06/07/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,GRAYS HARBOR
353928,06/02/2017 12:00:00 AM,Marijuana Premises Check,YAKIMA,YAKIMA
422526,06/09/2017 12:00:00 AM,Marijuana Premises Check,LYNNWOOD,SNOHOMISH
413798,06/12/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,OCEAN SHORES,GRAYS HARBOR
415486,06/26/2017 12:00:00 AM,Marijuana Premises Check,REDMOND,KING
421084,06/13/2017 12:00:00 AM,Marijuana Premises Check,ARLINGTON,SNOHOMISH
420741,06/01/2017 12:00:00 AM,Marijuana Premises Check,BURIEN,KING
423096,06/07/2017 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
412076,06/05/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,YAKIMA
424273,06/05/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,CLE ELUM,KITTITAS
414491,06/02/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,COVINGTON,KING
422336,06/27/2017 12:00:00 AM,Marijuana Premises Check,YAKIMA,YAKIMA
417326,06/05/2017 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
421900,06/05/2017 12:00:00 AM,Marijuana Premises Check,CHEHALIS,LEWIS
412634,06/27/2017 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
413867,06/02/2017 12:00:00 AM,Marijuana Premises Check,AUBURN,KING
412866,06/12/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,FERRY
082587,06/01/2017 12:00:00 AM,Marijuana Premises Check,MILLWOOD,SPOKANE
415410,06/27/2017 12:00:00 AM,Marijuana Premises Check,BUCKLEY,PIERCE
414539,06/23/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
415132,06/20/2017 12:00:00 AM,Marijuana Applicant Site Verification,SPOKANE (CITY),SPOKANE
414295,06/09/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,DES MOINES,KING
421777,06/23/2017 12:00:00 AM,Marijuana Premises Check,BELLEVUE,KING
415857,06/21/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITTITAS
416646,06/26/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
421786,06/21/2017 12:00:00 AM,Marijuana Premises Check,TUMWATER,THURSTON
412923,06/29/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
422507,06/20/2017 12:00:00 AM,Marijuana Premises Check,AIRWAY HEIGHTS,SPOKANE
414573,06/02/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,KING
424190,06/21/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,PACIFIC
417114,06/02/2017 12:00:00 AM,Marijuana Premises Check,PULLMAN,WHITMAN
424751,06/07/2017 12:00:00 AM,Marijuana Premises Check,BUCKLEY,PIERCE
424647,06/28/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,YAKIMA
424647,06/28/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,YAKIMA
417125,06/07/2017 12:00:00 AM,Marijuana Premises Check,MOSES LAKE,GRANT
413134,06/14/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
415942,06/08/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,GRANT
424747,06/13/2017 12:00:00 AM,Marijuana Premises Check,RENTON,KING
416113,06/13/2017 12:00:00 AM,Marijuana Premises Check,ARLINGTON,SNOHOMISH
420801,06/29/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SKAGIT
414060,06/08/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,MOUNT VERNON,SKAGIT
422659,06/27/2017 12:00:00 AM,Marijuana Premises Check,RICHLAND,BENTON
412172,06/21/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
412172,06/21/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
413145,06/20/2017 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
412869,02/06/2017 12:00:00 AM,Marijuana Premises Check,VANCOUVER,CLARK
074990,06/07/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,SPOKANE (CITY),SPOKANE
412240,06/14/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
415253,06/30/2017 12:00:00 AM,Marijuana Premises Check,BELLEVUE,KING
421726,06/06/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,LEWIS
414533,06/26/2017 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
421789,06/08/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,LONGVIEW,COWLITZ
413426,06/19/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,BENTON
412635,06/28/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
416831,06/09/2017 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
085059,06/23/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
413813,06/19/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
350766,06/08/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
414889,06/17/2017 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
415001,06/27/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,GRAYS HARBOR
413886,06/28/2017 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
415183,06/27/2017 12:00:00 AM,Marijuana Premises Check,SHELTON,MASON
415425,06/02/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
414398,06/13/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
412595,06/29/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
414295,06/21/2017 12:00:00 AM,Marijuana Premises Check,DES MOINES,KING
422431,06/03/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
421876,06/08/2017 12:00:00 AM,Marijuana Premises Check,SHORELINE,KING
354876,06/09/2017 12:00:00 AM,Marijuana Premises Check,YAKIMA,YAKIMA
412942,06/06/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
417150,06/15/2017 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
414723,06/10/2017 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
414520,06/12/2017 12:00:00 AM,Marijuana Premises Check,EVERETT,SNOHOMISH
420478,06/14/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,MASON
422380,05/25/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,EVERETT,SNOHOMISH
422570,06/09/2017 12:00:00 AM,Marijuana Premises Check,EDMONDS,SNOHOMISH
412969,06/08/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,DOUGLAS
412860,06/26/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
413846,06/08/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,LONGVIEW,COWLITZ
417002,06/02/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
417134,06/28/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
412031,04/11/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
415513,06/05/2017 12:00:00 AM,Marijuana Premises Check,LAKE FOREST PARK,KING
421786,06/06/2017 12:00:00 AM,Marijuana Premises Check,TUMWATER,THURSTON
415211,06/01/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,KITSAP
413729,06/23/2017 12:00:00 AM,Marijuana Premises Check,FERNDALE,WHATCOM
413337,06/08/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
413319,06/09/2017 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
085059,06/23/2017 12:00:00 AM,Marijuana Applicant Site Verification,UNINCORPORATED AREAS,CHELAN
413809,06/13/2017 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
414295,06/01/2017 12:00:00 AM,Marijuana Premises Check,DES MOINES,KING
423413,06/13/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
412904,06/16/2017 12:00:00 AM,Marijuana Premises Check,RAYMOND,PACIFIC
416334,06/12/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
417183,06/29/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
423413,06/08/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,PIERCE
415484,06/22/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,TENINO,THURSTON
416106,06/12/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITTITAS
412070,06/15/2017 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
416153,06/12/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
415861,06/12/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITTITAS
413145,06/13/2017 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
420416,06/13/2017 12:00:00 AM,Marijuana Premises Check,BREMERTON,KITSAP
416111,06/26/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
421652,06/08/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,ANACORTES,SKAGIT
422205,06/21/2017 12:00:00 AM,Marijuana Premises Check,LACEY,THURSTON
421877,06/21/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
416853,06/09/2017 12:00:00 AM,Marijuana Premises Check,ARLINGTON,SNOHOMISH
420400,06/08/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,LONGVIEW,COWLITZ
415183,06/20/2017 12:00:00 AM,Marijuana Premises Check,SHELTON,MASON
423536,06/15/2017 12:00:00 AM,Marijuana Premises Check,BOTHELL/SNOHOMISH,SNOHOMISH
413374,06/24/2017 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
413813,06/08/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,PIERCE
413199,06/29/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
423291,06/21/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
412869,02/10/2017 12:00:00 AM,Marijuana Premises Check,VANCOUVER,CLARK
420793,06/08/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,SEATTLE,KING
413165,06/14/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,BENTON
422234,06/14/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,GRAYS HARBOR
415303,06/15/2017 12:00:00 AM,Marijuana Premises Check,YAKIMA,YAKIMA
415665,06/14/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
413220,06/21/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
416965,06/26/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,BENTON
414250,06/06/2017 12:00:00 AM,Marijuana Premises Check,UNION GAP,YAKIMA
424273,06/05/2017 12:00:00 AM,Marijuana Premises Check,CLE ELUM,KITTITAS
421490,06/13/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,THURSTON
413427,06/07/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
419740,06/26/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
415333,06/09/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,KING
413912,06/12/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
421757,06/08/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,ILWACO,PACIFIC
415287,06/07/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,MUKILTEO,SNOHOMISH
421409,06/08/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,SEATTLE,KING
414292,06/05/2017 12:00:00 AM,Marijuana Premises Check,GOLDENDALE,KLICKITAT
416134,06/19/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
412660,06/23/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,GRANT
422049,06/08/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,SEDRO WOOLLEY,SKAGIT
412242,06/21/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
415885,06/02/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
412882,06/26/2017 12:00:00 AM,Marijuana Premises Check,TUMWATER,THURSTON
417643,06/07/2017 12:00:00 AM,Marijuana Premises Check,OAK HARBOR,ISLAND
416315,06/08/2017 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
423379,06/28/2017 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
422049,06/20/2017 12:00:00 AM,Marijuana Premises Check,SEDRO WOOLLEY,SKAGIT
412922,06/13/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,SEATTLE,KING
412735,06/08/2017 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
421577,06/27/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,REDMOND,KING
414114,06/06/2017 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
424647,06/27/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,YAKIMA
072413,06/13/2017 12:00:00 AM,Marijuana Premises Check,DAVENPORT,LINCOLN
413156,06/26/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
423390,06/27/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
418021,06/28/2017 12:00:00 AM,Marijuana Premises Check,WINTHROP,OKANOGAN
416646,06/28/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
423092,06/01/2017 12:00:00 AM,Marijuana Premises Check,GEORGE,GRANT
415198,06/07/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,SNOHOMISH
407575,06/02/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
421083,06/13/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,SHORELINE,KING
413462,04/14/2017 12:00:00 AM,Marijuana Premises Check,LACEY,THURSTON
421650,06/13/2017 12:00:00 AM,Marijuana Premises Check,EDMONDS,SNOHOMISH
421630,06/15/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
422049,06/20/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,SEDRO WOOLLEY,SKAGIT
416131,06/26/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
082587,06/05/2017 12:00:00 AM,Marijuana Premises Check,MILLWOOD,SPOKANE
412416,06/12/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITTITAS
412466,06/08/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,COWLITZ
424747,06/02/2017 12:00:00 AM,Marijuana Premises Check,RENTON,KING
414750,06/09/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,KING
414750,06/09/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,KING
412213,06/12/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
424257,06/08/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
413534,06/08/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,ANACORTES,SKAGIT
413813,06/21/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,PIERCE
414225,06/19/2017 12:00:00 AM,Marijuana Premises Check,PROSSER,BENTON
414749,06/20/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,FERNDALE,WHATCOM
412400,06/12/2017 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
414532,06/23/2017 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
421695,06/19/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,KING
420477,06/09/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,EDMONDS,SNOHOMISH
412923,06/12/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
414035,06/21/2017 12:00:00 AM,Marijuana Premises Check,RAYMOND,PACIFIC
412494,06/20/2017 12:00:00 AM,Marijuana Premises Check,AUBURN,KING
412362,06/05/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,BENTON
423571,06/12/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,THURSTON
415410,06/30/2017 12:00:00 AM,Marijuana Premises Check,BUCKLEY,PIERCE
421642,06/15/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,SNOHOMISH
414539,06/28/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
415445,06/28/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
410831,06/02/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,MAPLE VALLEY,KING
414731,04/20/2017 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
419959,06/22/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,STEVENS
417295,06/09/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
424162,06/21/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,YAKIMA
424473,06/02/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,TACOMA,PIERCE
421069,06/08/2017 12:00:00 AM,Marijuana Premises Check,OLYMPIA,THURSTON
421900,06/22/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,CHEHALIS,LEWIS
415934,06/30/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
417486,06/20/2017 12:00:00 AM,Marijuana Premises Check,AIRWAY HEIGHTS,SPOKANE
413076,06/16/2017 12:00:00 AM,Marijuana Premises Check,SOUTH BEND,PACIFIC
420889,06/09/2017 12:00:00 AM,Marijuana Premises Check,COVINGTON,KING
353993,06/15/2017 12:00:00 AM,Marijuana Premises Check,HOQUIAM,GRAYS HARBOR
416572,06/09/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
412370,06/08/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,MOUNT VERNON,SKAGIT
419943,06/29/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
