Tradename,License #,UBI,Street Address,Suite/Rm,City,State,County,ZipCode,PrivDesc,PrivilegeStatus,DateCreated,DayPhone,ManuallyCleaned,Source
BELLADONNA                                   ,416894,6.03361E+15,411 E SPRAGUE AVE             ,                         ,SPOKANE                 ,WA,SPOKANE,992021537,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170322,5094646217,0,0
BELLEVUE CANNABIS COMPANY                    ,412692,6.03353E+15,13300 SE 30TH ST UNIT 100-101 ,                         ,BELLEVUE                ,WA,KING,980054431,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170509,7022108441,0,0
BELLINGHAM BUD CO.                           ,416323,6.03346E+15,8912 KIMMIE ST SW  STE A      ,                         ,TUMWATER                ,WA,THURSTON,985120000,MARIJUANA PRODUCER TIER 1          ,PENDING (ISSUED),20170417,2069203637,0,0
BELLINGHAM BUD CO.                           ,424777,6.03346E+15,9895 PADILLA HEIGHTS RD       ,BLDG 2 UNIT 10 & 12      ,ANACORTES               ,WA,SKAGIT,982218696,MARIJUANA PRODUCER TIER 1          ,PENDING (NOT ISSUED),        ,5102990992,0,0
BERT'S BUDS                                  ,416888,6.03516E+15,7800 POSTMA ROAD   STE 5      ,STE 5                    ,MOXEE                   ,WA,YAKIMA,989360000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170620,8088701439,0,0
BEST BUD NORTHWEST                           ,412662,6.03491E+15,8441 OLD HIGHWAY 99 SE        ,                         ,TUMWATER                ,WA,THURSTON,98501,MARIJUANA PRODUCER TIER 2          ,PENDING (NOT ISSUED),20131127,3603014520,0,0
BEST QUALITY GARDENS                         ,416019,6.0358E+15,1041 INDUSTRIAL WAY STE 110   ,STE 110                  ,LONGVIEW                ,WA,COWLITZ,986320000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170415,3608371030,0,0
BEST SOURCE PRODUCERS                        ,413613,6.03356E+15,74 PIT RD STE F               ,STE F                    ,BREWSTER                ,WA,OKANOGAN,988129676,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170526,3602418894,0,0
BIG BELLY ACRES                              ,413086,6.03337E+15,2310 W SUTTON RD              ,STE C1                   ,OTHELLO                 ,WA,ADAMS,993440000,MARIJUANA PRODUCER TIER 2          ,PENDING (NOT ISSUED),20131213,3608211239,0,0
BIG DADDY PURP CORP                          ,416893,6.03361E+15,25 WINDY FLAT RD STE B        ,STE B                    ,TONASKET                ,WA,OKANOGAN,988550000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170717,2062763553,0,0
BIG RIDGE FARMS                              ,413135,6.03299E+15,1655 ROAD 4 NE  STE A         ,STE A                    ,COULEE CITY             ,WA,DOUGLAS,991150000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170620,4254429905,0,0
BIG RIVER FARMS                              ,415726,6.03462E+15,7584 JAMES ST WAY STE A       ,                         ,FORD                    ,WA,STEVENS,990138705,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170307,5092382950,0,0
BIGGEST LITTLE SHOP OF FUN                   ,416286,6.03515E+15,233757 E SR 397               ,                         ,KENNEWICK               ,WA,BENTON,993360000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170705,6266428437,0,0
BILLIFER'S BAKED BUDS                        ,413913,6.03357E+15,15026 E BREVIER RD SUITE A    ,                         ,SPOKANE                 ,WA,SPOKANE,992179600,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20161128,5099446262,0,0
BILLOWS OF HAZE                              ,417631,6.03605E+15,3836 E ROWAN AVE STE B        ,                         ,SPOKANE                 ,WA,SPOKANE,992080000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170503,5098443523,0,0
BILLY'S GOAT (GREATEST OF ALL THINGS)        ,412179,6.0335E+15,85 SCOTT HILL DR #A           ,                         ,ORCAS                   ,WA,SAN JUAN,982800000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20161202,3603763744,0,0
BINX BUDS                                    ,425099,6.03356E+15,30356 HIGHWAY 243 S LOT 5     ,                         ,MATTAWA                 ,WA,GRANT,993498257,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170614,3602414303,0,0
BIOCHRON                                     ,416641,6.03467E+15,10211 S SPOTTED ROAD          ,SUITE A                  ,CHENEY                  ,WA,SPOKANE,990040000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170130,5099798724,0,0
BLACK DIAMOND CANNABIS                       ,416511,6.03338E+15,3053 RIGGS RD                 ,STE A                    ,TOUCHET                 ,WA,WALLA WALLA,993600000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20160627,2535691700,0,0
BLACK DIAMOND FARMS                          ,415968,6.03323E+15,14110 EAST MT SPOKANE PARK DR ,STE A                    ,MEAD                    ,WA,SPOKANE,990210000,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20161107,5097209784,0,0
BLACK DOG ACRES                              ,412169,6.03374E+15,728 TURKEY RANCH RD STE A     ,                         ,GOLDENDALE              ,WA,KLICKITAT,986202329,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170224,5097734100,0,0
BLACK MARKET MUSIC                           ,415786,6.0326E+15,5256 UPPER HEDGES ROAD  STE B ,                         ,WENATCHEE               ,WA,CHELAN,988018931,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170104,2064341570,0,0
BLACK MARKET MUSIC,425416,6.0326E+15,23095 BAIRD SPRINGS RD NW #A,,QUINCY,WA,GRANT,988489637,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20180103,2064341570,1,https://data.lcb.wa.gov/Licensing/Licensed-Businesses/u3zh-ri66
BLACK SANDS RANCH                            ,412329,6.01843E+15,5985 RD H NW                  ,                         ,EPHRATA                 ,WA,GRANT,988230000,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20161108,5097504956,0,0
BLACKSMITH FARMS                             ,413622,6.03356E+15,6251 NE BEAR CREEK DEWATTO RD ,                         ,BELFAIR                 ,WA,MASON,985288795,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170113,5182218851,0,0
BLC                                          ,416961,6.03594E+15,2065 GARFIELD AVE SE STE A    ,                         ,PORT ORCHARD            ,WA,KITSAP,983668740,MARIJUANA PRODUCER TIER 1          ,CLOSED (PERMANENT),20170606,3013101768,0,0
BLC                                          ,425046,6.03594E+15,7453 S MADISON ST STE B       ,                         ,TACOMA                  ,WA,PIERCE,984091024,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170606,3013101768,0,0
BLEWETT PASS FARMS                           ,412214,6.03349E+15,2855 US 97 # B                ,                         ,PESHASTIN               ,WA,CHELAN,988470000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170422,4257365063,0,0
BLF NORTH                                    ,416767,6.0335E+15,46415 E BADGER RD             ,STE B                    ,BENTON CITY             ,WA,BENTON,993200000,MARIJUANA PRODUCER TIER 3          ,PENDING (ISSUED),20170228,2532730561,0,0
BLISSFUL CHOICE                              ,416203,6.03392E+15,3163 GOLDIE RD  BLDG B STE 2  ,BLDG B STE 2             ,OAK HARBOR              ,WA,ISLAND,982772733,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170705,3605443272,0,0
BLUE DOG SEEDS                               ,417236,6.03286E+15,186 HOWELL CANYON RD STE A    ,                         ,TONASKET                ,WA,OKANOGAN,988559485,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170410,5099877063,0,0
BLUE MOOSE                                   ,412968,6.03343E+15,19310 128TH AVE SE #B         ,                         ,YELM                    ,WA,THURSTON,985979619,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170724,2069635243,0,0
BLUE ROCK ACRES                              ,412357,6.0335E+15,5160 LOWER GREEN CANYON RD #A ,                         ,ELLENSBURG              ,WA,KITTITAS,989260000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170209,4252602104,0,0
BLUE ROOTS CANNABIS                          ,413075,6.0335E+15,13026 W MCFARLANE RD BLDG C1  ,                         ,AIRWAY HEIGHTS          ,WA,SPOKANE,990015099,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161110,5092209839,0,0
BLUE SKY GROWERS                             ,412969,6.03345E+15,5526 INDUSTRY LN STE 4        ,                         ,EAST WENATCHEE          ,WA,DOUGLAS,988029551,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20161020,2065955112,0,0
BLUE STAR CK                                 ,412849,6.03351E+15,98 SCHOUWEILER RD             ,                         ,ELMA                    ,WA,GRAYS HARBOR,985419352,MARIJUANA PRODUCER TIER 3          ,PENDING (ISSUED),20170124,4255021981,0,0
BLUEDREAM                                    ,416166,6.03306E+15,3303 S 35TH ST STE B-21       ,STE B-21                 ,TACOMA                  ,WA,PIERCE,984094730,MARIJUANA PRODUCER TIER 2          ,PENDING (ISSUED),20170727,3606200404,0,0
BLUEGRASS                                    ,417358,6.03318E+15,55 REEVAS BASIN RD  STE A     ,STE A                    ,TONASKET                ,WA,OKANOGAN,988550000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170705,5093223270,0,0
BMB                                          ,419740,6.03359E+15,4380 KAWECKI RD STE E         ,STE E                    ,MALAGA                  ,WA,CHELAN,988280000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170619,2062915172,0,0
BMF WASHINGTON                               ,412149,6.03348E+15,1725 OCEAN AVE BLDG 15        ,                         ,RAYMOND                 ,WA,PACIFIC,985772813,MARIJUANA PRODUCER TIER 3          ,PENDING (ISSUED),20170602,2068412455,0,0
BMT INDUSTRIES                               ,412727,6.03352E+15,1106 CANNON WAY STE 7         ,                         ,COLVILLE                ,WA,STEVENS,991148701,MARIJUANA PRODUCER TIER 2          ,PENDING (ISSUED),20170614,5096907864,0,0
BODY WORKS ALTERNATIVES                      ,412375,6.01337E+15,102003 E BADGER RD #A         ,                         ,KENNEWICK               ,WA,BENTON,993381160,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170718,5095454982,0,0
BOHEMIAN ENTERPRISES                         ,415984,6.03356E+15,305 S LOWER COUNTY LINE RD    ,SUITE B                  ,PROSSER                 ,WA,BENTON,993500000,MARIJUANA PRODUCER TIER 3          ,CLOSED (PERMANENT),20160622,4257657130,0,0
BOHEMIAN ENTERPRISES                         ,423332,6.03356E+15,7800 POSTMA RD STE 8          ,                         ,MOXEE                   ,WA,YAKIMA,989364420,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170523,4257657130,0,0
BONDI FARMS                                  ,412141,6.03349E+15,1401 INDUSTRIAL WAY           ,                         ,LONGVIEW                ,WA,COWLITZ,986321096,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161108,3603533200,0,0
BOTANICAL ARTS                               ,415930,6.03358E+15,30121 HILLIS RD               ,UNIT B                   ,ARLINGTON               ,WA,SNOHOMISH,982239386,MARIJUANA PRODUCER TIER 1          ,PENDING (ISSUED),20170505,2064322833,0,0
BOTANICAL MADNESS                            ,417014,6.03499E+15,74 PIT RD                     ,STE C                    ,BREWSTER                ,WA,OKANOGAN,988129676,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170429,8084422545,0,0
BOTANY 5000                                  ,414113,6.03544E+15,16810 415TH AVE SE BLDG D #2  ,BUILDING D UNIT 2        ,GOLD BAR                ,WA,SNOHOMISH,982510000,MARIJUANA PRODUCER TIER 1          ,PENDING (ISSUED),20170719,2068329055,0,0
BOTANY UNLIMITED DESIGN & SUPPLY             ,412061,6.03181E+15,2505 N COMMERCIAL AVE UNIT C/D,                         ,PASCO                   ,WA,FRANKLIN,993019505,MARIJUANA PRODUCER TIER 2          ,CLOSED (PERMANENT),20160315,5096199364,0,0
BRADFORD FARMS                               ,417368,6.03361E+15,217 BRADFORD ST               ,                         ,RAYMOND                 ,WA,PACIFIC,985772902,MARIJUANA PRODUCER TIER 2          ,PENDING (ISSUED),20170322,5037916814,0,0
BRADFORD FARMS                               ,424629,6.03361E+15,267 SALMON CREEK RD LOT E     ,                         ,OKANOGAN                ,WA,OKANOGAN,988408244,MARIJUANA PRODUCER TIER 2          ,PENDING (NOT ISSUED),        ,5037916814,0,0
BREEDEN FARMS                                ,412211,6.03576E+15,221 OMAK RIVER RD             ,                         ,OMAK                    ,WA,OKANOGAN,988419673,MARIJUANA PRODUCER TIER 3          ,PENDING (NOT ISSUED),20131120,5098990671,0,0
BRIGHTSIDE FARMS                             ,412285,6.0353E+15,3 BLUE MOON RD #A             ,                         ,RIVERSIDE               ,WA,SNOHOMISH,988499688,MARIJUANA PRODUCER TIER 1          ,CLOSED (PERMANENT),20170117,4254784576,0,0
BRIGHTSIDE FARMS                             ,424327,6.0353E+15,2508 HARTFORD DR              ,                         ,LAKE STEVENS            ,WA,SNOHOMISH,982588645,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170605,4254784576,0,0
BROKEN J 420                                 ,412032,6.0218E+15,310 BROKEN J LN #B            ,                         ,NEWPORT                 ,WA,PEND OREILLE,991566005,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161026,5092922464,0,0
BROTHERHOOD OF THE COAST                     ,416285,6.03421E+15,9642 PADILLA HEIGHTS RD       ,STE 101 & 102            ,ANACORTES               ,WA,SKAGIT,982218604,MARIJUANA PRODUCER TIER 2          ,PENDING (NOT ISSUED),20131225,3606518765,0,0
BS GROWERS                                   ,416089,6.03382E+15,26425 S RUPP #G 1             ,                         ,CHENEY                  ,WA,SPOKANE,990040000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20160405,5094654080,0,0
BUD BROTHERS                                 ,57540,6.03348E+15,166 BENSON CREEK DR           ,                         ,TWISP                   ,WA,OKANOGAN,988569605,MARIJUANA PRODUCER TIER 2          ,PENDING (NOT ISSUED),20170620,4257029217,0,0
BUD BROTHERS                                 ,413641,6.03348E+15,3163 GOLDIE RD BLDG F         ,BLDG F                   ,OAK HARBOR              ,WA,ISLAND,982774852,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170629,4257029217,0,0
BUD KINGDOM                                  ,416642,6.03362E+15,144 MAIN ST E                 ,STE A                    ,PACKWOOD                ,WA,LEWIS,983610000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170222,2068195758,0,0
BUDCO FARMS                                  ,412902,6.03529E+15,2726 N MONROE ST              ,STE 1                    ,SPOKANE                 ,WA,SPOKANE,992043355,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170729,5093272991,0,0
BUDD BAY GARDENS                             ,417180,6.01702E+15,5241 CUSHMAN RD NE            ,SUITE A                  ,OLYMPIA                 ,WA,THURSTON,985061813,MARIJUANA PRODUCER TIER 2          ,CLOSED (PERMANENT),20170720,3607546355,0,0
BUDD'S SUNNY DAYS GROWERS                    ,412903,6.03355E+15,13811 SLOKWALM LN SE  STE A   ,STE A                    ,RAINIER                 ,WA,THURSTON,985769310,MARIJUANA PRODUCER TIER 1          ,PENDING (ISSUED),20170620,2536537358,0,0
BUDDHA BUD                                   ,415874,6.03359E+15,23930 OSO LOOP RD             ,STE J1                   ,ARLINGTON               ,WA,SNOHOMISH,982235399,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170726,2065523279,0,0
BUDDHA FARMS                                 ,416195,6.03358E+15,5110 RIVER RD E BLDG B        ,BLDG B                   ,TACOMA                  ,WA,PIERCE,984432638,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170301,2065499980,0,0
BUDDHA'S BLESSING                            ,412895,6.03597E+15,15117 E COOPER RD #A          ,                         ,MEAD                    ,WA,SPOKANE,990218734,MARIJUANA PRODUCER TIER 1          ,CLOSED (PERMANENT),20170330,5097039496,0,0
BUDDHA'S BLESSING                            ,424690,6.03597E+15,1511 E SPRAGUE AVE            ,                         ,SPOKANE                 ,WA,SPOKANE,992023112,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170330,5097039496,0,0
BUDDY BOY FARMS                              ,412053,6.02217E+15,38278 ANGELS LANDING RD N #A  ,STE A                    ,FORD                    ,WA,LINCOLN,990139524,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170708,5097963600,0,0
