scrape,wmsite,dispensaryname,address,street,city,zipcode,email,phone,dateaccess,med_rec,ManuallyCleaned,Source
127,http://weedmaps.com/dispensaries/420-spot-shop,420 Spot Shop,"1374 SE LUND AVE, PORT ORCHARD, WA 98366",1374 SE LUND AVE,PORT ORCHARD,98366,420spotshop@gmail.com,360 876 5699,5/22/16,recreational,0,
101,http://weedmaps.com/dispensaries/a-bud-leaf,A Bud and Leaf,"421 Lilly Road, SE, Oympia, WA 98501","421 Lilly Road, SE",Oympia,98501,abudandleaf@gmail.com,(360) 456-1225,11/22/15,recreational,0,
102,http://weedmaps.com/dispensaries/a-bud-leaf,A Bud and Leaf,"421 Lilly Road, SE, Olympia, WA 98501","421 Lilly Road, SE",Olympia,98501,abudandleaf@gmail.com,(360) 456-1225,11/28/15,recreational,0,
103,http://weedmaps.com/dispensaries/a-bud-leaf,A Bud and Leaf,"421 Lilly Road, SE, Olympia, WA 98501","421 Lilly Road, SE",Olympia,98501,abudandleaf@gmail.com,(360) 456-1225,12/7/15,recreational,0,
105,http://weedmaps.com/dispensaries/a-bud-leaf,A Bud and Leaf,"421 Lilly Road, SE, Olympia, WA 98501","421 Lilly Road, SE",Olympia,98501,abudandleaf@gmail.com,(360) 456-1225,12/21/15,recreational,0,
107,http://weedmaps.com/dispensaries/a-bud-leaf,A Bud and Leaf,"421 Lilly Road, SE, Olympia, WA 98501","421 Lilly Road, SE",Olympia,98501,abudandleaf@gmail.com,(360) 456-1225,1/3/16,recreational,0,
113,http://weedmaps.com/dispensaries/a-bud-leaf,A Bud and Leaf,"421 Lilly Road, SE, Olympia, WA 98501","421 Lilly Road, SE",Olympia,98501,abudandleaf@gmail.com,(360) 456-1225,2/14/16,recreational,0,
114,http://weedmaps.com/dispensaries/a-bud-leaf,A Bud and Leaf,"421 Lilly Road, SE, Olympia, WA 98501","421 Lilly Road, SE",Olympia,98501,abudandleaf@gmail.com,3608703038,2/23/16,recreational,0,
115,http://weedmaps.com/dispensaries/a-bud-leaf,A Bud and Leaf,"421 Lilly Road, SE, Olympia, WA 98501","421 Lilly Road, SE",Olympia,98501,abudandleaf@gmail.com,3608703038,2/29/16,recreational,0,
116,http://weedmaps.com/dispensaries/a-bud-leaf,A Bud and Leaf,"421 Lilly Road, SE, Olympia, WA 98501","421 Lilly Road, SE",Olympia,98501,abudandleaf@gmail.com,(360) 456-1225,2/7/16,recreational,0,
117,http://weedmaps.com/dispensaries/a-bud-leaf,A Bud and Leaf,"421 Lilly Road, SE, Olympia, WA 98501","421 Lilly Road, SE",Olympia,98501,abudandleaf@gmail.com,3608703038,3/14/16,recreational,0,
118,http://weedmaps.com/dispensaries/a-bud-leaf,A Bud and Leaf,"421 Lilly Road, SE, Olympia, WA 98501","421 Lilly Road, SE",Olympia,98501,abudandleaf@gmail.com,360-456-1225,3/20/16,recreational,0,
119,http://weedmaps.com/dispensaries/a-bud-leaf,A Bud and Leaf,"421 Lilly Road, SE, Olympia, WA 98501","421 Lilly Road, SE",Olympia,98501,abudandleaf@gmail.com,360-456-1225,3/28/16,recreational,0,
120,http://weedmaps.com/dispensaries/a-bud-leaf,A Bud and Leaf,"421 Lilly Road, SE, Olympia, WA 98501","421 Lilly Road, SE",Olympia,98501,abudandleaf@gmail.com,360-456-1225,4/4/16,recreational,0,
121,http://weedmaps.com/dispensaries/a-bud-leaf,A Bud and Leaf,"421 Lilly Road, SE, Olympia, WA 98501","421 Lilly Road, SE",Olympia,98501,abudandleaf@gmail.com,360-456-1225,4/10/16,recreational,0,
122,http://weedmaps.com/dispensaries/a-bud-leaf,A Bud and Leaf,"421 Lilly Road, SE, Olympia, WA 98501","421 Lilly Road, SE",Olympia,98501,abudandleaf@gmail.com,360-456-1225,4/18/16,recreational,0,
123,http://weedmaps.com/dispensaries/a-bud-leaf,A Bud and Leaf,"421 Lilly Road, SE, Olympia, WA 98501","421 Lilly Road, SE",Olympia,98501,abudandleaf@gmail.com,360-456-1225,4/25/16,recreational,0,
124,http://weedmaps.com/dispensaries/a-bud-leaf,A Bud and Leaf,"421 Lilly Road, SE, Olympia, WA 98501","421 Lilly Road, SE",Olympia,98501,abudandleaf@gmail.com,360-456-1225,5/1/16,recreational,0,
125,http://weedmaps.com/dispensaries/a-bud-leaf,A Bud and Leaf,"421 Lilly Road, SE, Olympia, WA 98501","421 Lilly Road, SE",Olympia,98501,abudandleaf@gmail.com,360-456-1225,5/8/16,recreational,0,
126,http://weedmaps.com/dispensaries/a-bud-leaf,A Bud and Leaf,"421 Lilly Road, SE, Olympia, WA 98501","421 Lilly Road, SE",Olympia,98501,abudandleaf@gmail.com,360-456-1225,5/16/16,recreational,0,
127,http://weedmaps.com/dispensaries/a-bud-leaf,A Bud and Leaf,"421 Lilly Road, SE, Olympia, WA 98501","421 Lilly Road, SE",Olympia,98501,abudandleaf@gmail.com,360-456-1225,5/23/16,recreational,0,
101,http://weedmaps.com/dispensaries/a-greener-today-recreational-21,A Greener Today- Recreational 21+,"10522 Lake City Way NE C103, Seattle, WA 98125",10522 Lake City Way NE C103,Seattle,98125,agreenertodayrec@gmail.com,(206) 687-7877,11/21/15,recreational,0,
102,http://weedmaps.com/dispensaries/a-greener-today-recreational-21,A Greener Today- Recreational 21+,"10522 Lake City Way NE C103, Seattle, WA 98125",10522 Lake City Way NE C103,Seattle,98125,agreenertodayrec@gmail.com,(206) 687-7877,11/28/15,recreational,0,
103,http://weedmaps.com/dispensaries/a-greener-today-recreational-21,A Greener Today- Recreational 21+,"10522 Lake City Way NE C103, Seattle, WA 98125",10522 Lake City Way NE C103,Seattle,98125,agreenertodayrec@gmail.com,(206) 687-7877,12/6/15,recreational,0,
105,http://weedmaps.com/dispensaries/a-greener-today-recreational-21,A Greener Today- Recreational 21+,"10522 Lake City Way NE C103, Seattle, WA 98125",10522 Lake City Way NE C103,Seattle,98125,agreenertodayrec@gmail.com,(206) 687-7877,12/20/15,recreational,0,
107,http://weedmaps.com/dispensaries/a-greener-today-recreational-21,A Greener Today- Recreational 21+,"10522 Lake City Way NE C103, Seattle, WA 98125",10522 Lake City Way NE C103,Seattle,98125,agreenertodayrec@gmail.com,(206) 687-7877,1/2/16,recreational,0,
113,http://weedmaps.com/dispensaries/a-greener-today-recreational-21,A Greener Today- Recreational 21+,"10522 Lake City Way NE C103, Seattle, WA 98125",10522 Lake City Way NE C103,Seattle,98125,agreenertodayrec@gmail.com,(206) 687-7877,2/13/16,recreational,0,
114,http://weedmaps.com/dispensaries/a-greener-today-recreational-21,A Greener Today- Recreational 21+,"10522 Lake City Way NE C103, Seattle, WA 98125",10522 Lake City Way NE C103,Seattle,98125,agreenertodayrec@gmail.com,(206) 687-7877,2/22/16,recreational,0,
115,http://weedmaps.com/dispensaries/a-greener-today-recreational-21,A Greener Today- Recreational 21+,"10522 Lake City Way NE C103, Seattle, WA 98125",10522 Lake City Way NE C103,Seattle,98125,agreenertodayrec@gmail.com,(206) 687-7877,2/28/16,recreational,0,
116,http://weedmaps.com/dispensaries/a-greener-today-recreational-21,A Greener Today- Recreational 21+,"10522 Lake City Way NE C103, Seattle, WA 98125",10522 Lake City Way NE C103,Seattle,98125,agreenertodayrec@gmail.com,(206) 687-7877,2/6/16,recreational,0,
117,http://weedmaps.com/dispensaries/a-greener-today-recreational-21,A Greener Today - Seattle - Recreational 21+ ,"10522 Lake City Way NE C103, Seattle, WA 98125",10522 Lake City Way NE C103,Seattle,98125,agreenertodayrec@gmail.com,(206) 687-7877,3/13/16,recreational,0,
118,http://weedmaps.com/dispensaries/a-greener-today-recreational-21,A Greener Today - Seattle - Recreational 21+ ,"10522 Lake City Way NE C103, Seattle, WA 98125",10522 Lake City Way NE C103,Seattle,98125,agreenertodayrec@gmail.com,(206) 687-7877,3/19/16,recreational,0,
119,http://weedmaps.com/dispensaries/a-greener-today-recreational-21,A Greener Today - Seattle - Recreational 21+ ,"10522 Lake City Way NE C103, Seattle, WA 98125",10522 Lake City Way NE C103,Seattle,98125,agreenertodayrec@gmail.com,(206) 687-7877,3/26/16,recreational,0,
120,http://weedmaps.com/dispensaries/a-greener-today-recreational-21,A Greener Today - Seattle - Recreational 21+ ,"10522 Lake City Way NE C103, Seattle, WA 98125",10522 Lake City Way NE C103,Seattle,98125,agreenertodayrec@gmail.com,(206) 687-7877,4/3/16,recreational,0,
121,http://weedmaps.com/dispensaries/a-greener-today-recreational-21,A Greener Today - Seattle - Recreational 21+ ,"10522 Lake City Way NE C103, Seattle, WA 98125",10522 Lake City Way NE C103,Seattle,98125,agreenertodayrec@gmail.com,(206) 687-7877,4/9/16,recreational,0,
122,http://weedmaps.com/dispensaries/a-greener-today-recreational-21,A Greener Today - Seattle - Recreational 21+ ,"10522 Lake City Way NE C103, Seattle, WA 98125",10522 Lake City Way NE C103,Seattle,98125,agreenertodayrec@gmail.com,(206) 687-7877,4/17/16,recreational,0,
123,http://weedmaps.com/dispensaries/a-greener-today-recreational-21,A Greener Today - Seattle - Recreational 21+ ,"10522 Lake City Way NE C103, Seattle, WA 98125",10522 Lake City Way NE C103,Seattle,98125,agreenertodayrec@gmail.com,(206) 687-7877,4/24/16,recreational,0,
124,http://weedmaps.com/dispensaries/a-greener-today-recreational-21,A Greener Today - Seattle - Recreational 21+ ,"10522 Lake City Way NE C103, Seattle, WA 98125",10522 Lake City Way NE C103,Seattle,98125,agreenertodayrec@gmail.com,(206) 687-7877,4/30/16,recreational,0,
125,http://weedmaps.com/dispensaries/a-greener-today-recreational-21,A Greener Today - Seattle - Recreational 21+ ,"10522 Lake City Way NE C103, Seattle, WA 98125",10522 Lake City Way NE C103,Seattle,98125,agreenertodayrec@gmail.com,(206) 687-7877,5/7/16,recreational,0,
126,http://weedmaps.com/dispensaries/a-greener-today-recreational-21,A Greener Today - Seattle - Recreational 21+ ,"10522 Lake City Way NE C103, Seattle, WA 98125",10522 Lake City Way NE C103,Seattle,98125,agreenertodayrec@gmail.com,(206) 687-7877,5/15/16,recreational,0,
127,http://weedmaps.com/dispensaries/a-greener-today-recreational-21,A Greener Today - Seattle - Recreational 21+ ,"10522 Lake City Way NE C103, Seattle, WA 98125",10522 Lake City Way NE C103,Seattle,98125,agreenertodayrec@gmail.com,(206) 687-7877,5/22/16,recreational,0,
101,http://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,11/22/15,recreational,0,
103,http://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,12/7/15,recreational,0,
105,http://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,12/21/15,recreational,0,
114,http://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,2/23/16,recreational,0,
115,http://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,2/29/16,recreational,0,
116,http://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,2/7/16,recreational,0,
117,http://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,3/14/16,recreational,0,
118,http://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,3/20/16,recreational,0,
119,http://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,3/28/16,recreational,0,
120,http://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,4/4/16,recreational,0,
121,http://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,4/10/16,recreational,0,
122,http://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,4/18/16,recreational,0,
123,http://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,4/25/16,recreational,0,
124,http://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,5/1/16,recreational,0,
125,http://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,5/8/16,recreational,0,
126,http://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,5/16/16,recreational,0,
127,http://weedmaps.com/dispensaries/american-mary,American Mary,"321 NE 45th St., Seattle, WA 98105",321 NE 45th St.,Seattle,98105,americanmarywa@gmail.com,206-547-7833,5/23/16,recreational,0,
127,http://weedmaps.com/dispensaries/blowin-smoke,Blowin Smoke,"1967 Hwy 395 S. Suite C, Chewelah, Washington 99109",1967 Hwy 395 S. Suite C,Chewelah,99109,blowinsmoke.wa@gmail.com,509-935-7420,5/22/16,recreational,0,
101,http://weedmaps.com/dispensaries/canna-rex,Cannarex,"2714 Henson Road, Mt. Vernon, WA 98273",2714 Henson Road,Mt. Vernon,98273,info@cannarex.net,360-419-9735,11/22/15,recreational,0,
102,http://weedmaps.com/dispensaries/canna-rex,Cannarex,"2714 Henson Road, Mt. Vernon, WA 98273",2714 Henson Road,Mt. Vernon,98273,info@cannarex.net,360-419-9735,11/28/15,recreational,0,
103,http://weedmaps.com/dispensaries/canna-rex,Cannarex,"2714 Henson Road, Mt. Vernon, WA 98273",2714 Henson Road,Mt. Vernon,98273,info@cannarex.net,360-419-9735,12/6/15,recreational,0,
105,http://weedmaps.com/dispensaries/canna-rex,Cannarex,"2714 Henson Road, Mt. Vernon, WA 98273",2714 Henson Road,Mt. Vernon,98273,info@cannarex.net,360-419-9735,12/20/15,recreational,0,
107,http://weedmaps.com/dispensaries/canna-rex,Cannarex,"2714 Henson Road, Mt. Vernon, WA 98273",2714 Henson Road,Mt. Vernon,98273,info@cannarex.net,360-419-9735,1/3/16,recreational,0,
113,http://weedmaps.com/dispensaries/canna-rex,Cannarex,"2714 Henson Road, Mt. Vernon, WA 98273",2714 Henson Road,Mt. Vernon,98273,Cannarexvernon@gmail.com,360-419-9735,2/14/16,recreational,0,
114,http://weedmaps.com/dispensaries/canna-rex,Cannarex,"2714 Henson Road, Mt. Vernon, WA 98273",2714 Henson Road,Mt. Vernon,98273,Cannarexvernon@gmail.com,360-419-9735,2/22/16,recreational,0,
115,http://weedmaps.com/dispensaries/canna-rex,Cannarex,"2714 Henson Road, Mt. Vernon, WA 98273",2714 Henson Road,Mt. Vernon,98273,Cannarexvernon@gmail.com,360-419-9735,2/28/16,recreational,0,
116,http://weedmaps.com/dispensaries/canna-rex,Cannarex,"2714 Henson Road, Mt. Vernon, WA 98273",2714 Henson Road,Mt. Vernon,98273,Cannarexvernon@gmail.com,360-419-9735,2/7/16,recreational,0,
117,http://weedmaps.com/dispensaries/canna-rex,Cannarex,"2714 Henson Road, Mt. Vernon, WA 98273",2714 Henson Road,Mt. Vernon,98273,Cannarexvernon@gmail.com,360-419-9735,3/13/16,recreational,0,
118,http://weedmaps.com/dispensaries/canna-rex,Cannarex,"2714 Henson Road, Mt. Vernon, WA 98273",2714 Henson Road,Mt. Vernon,98273,Cannarexvernon@gmail.com,360-419-9735,3/20/16,recreational,0,
119,http://weedmaps.com/dispensaries/canna-rex,Cannarex,"2714 Henson Road, Mt. Vernon, WA 98273",2714 Henson Road,Mt. Vernon,98273,Cannarexvernon@gmail.com,360-419-9735,3/27/16,recreational,0,
120,http://weedmaps.com/dispensaries/canna-rex,Cannarex,"2714 Henson Road, Mt. Vernon, WA 98273",2714 Henson Road,Mt. Vernon,98273,Cannarexvernon@gmail.com,360-419-9735,4/4/16,recreational,0,
121,http://weedmaps.com/dispensaries/canna-rex,Cannarex,"2714 Henson Road, Mt. Vernon, WA 98273",2714 Henson Road,Mt. Vernon,98273,Cannarexvernon@gmail.com,360-419-9735,4/10/16,recreational,0,
122,http://weedmaps.com/dispensaries/canna-rex,Cannarex,"2714 Henson Road, Mt Vernon, WA 98273",2714 Henson Road,Mt Vernon,98273,Cannarexvernon@gmail.com,360-419-9735,4/17/16,recreational,0,
123,http://weedmaps.com/dispensaries/canna-rex,Cannarex,"2714 Henson Road, Mt Vernon, WA 98273",2714 Henson Road,Mt Vernon,98273,Cannarexvernon@gmail.com,360-419-9735,4/25/16,recreational,0,
124,http://weedmaps.com/dispensaries/canna-rex,Cannarex,"2714 Henson Road, Mt Vernon, WA 98273",2714 Henson Road,Mt Vernon,98273,Cannarexvernon@gmail.com,360-419-9735,5/1/16,recreational,0,
125,http://weedmaps.com/dispensaries/canna-rex,Cannarex,"2714 Henson Road, Mt Vernon, WA 98273",2714 Henson Road,Mt Vernon,98273,Cannarexvernon@gmail.com,360-419-9735,5/8/16,recreational,0,
126,http://weedmaps.com/dispensaries/canna-rex,Cannarex,"2714 Henson Road, Mt Vernon, WA 98273",2714 Henson Road,Mt Vernon,98273,Cannarexvernon@gmail.com,360-419-9735,5/15/16,recreational,0,
127,http://weedmaps.com/dispensaries/canna-rex,Cannarex,"2714 Henson Road, Mt Vernon, WA 98273",2714 Henson Road,Mt Vernon,98273,Cannarexvernon@gmail.com,360-419-9735,5/22/16,recreational,0,
127,http://weedmaps.com/dispensaries/cannabis-21,Cannabis 21,"1000 E Wishkah, Aberdeen, Washington 98520",1000 E Wishkah,Aberdeen,98520,the411@Cannabis21.com,3604023202,5/22/16,recreational,0,
101,http://weedmaps.com/dispensaries/cannabis-central,Cannabis Central,"1516 W University Way, Ellensburg, WA 98926",1516 W University Way,Ellensburg,98926,rob@ellensburgapothecary.com,509-201-1144,11/21/15,recreational,0,
102,http://weedmaps.com/dispensaries/cannabis-central,Cannabis Central,"1516 W University Way, Ellensburg, WA 98926",1516 W University Way,Ellensburg,98926,rob@ellensburgapothecary.com,509-201-1144,11/28/15,recreational,0,
103,http://weedmaps.com/dispensaries/cannabis-central,Cannabis Central,"1516 W University Way, Ellensburg, WA 98926",1516 W University Way,Ellensburg,98926,rob@ellensburgapothecary.com,509-201-1144,12/6/15,recreational,0,
105,http://weedmaps.com/dispensaries/cannabis-central,Cannabis Central,"1516 W University Way, Ellensburg, WA 98926",1516 W University Way,Ellensburg,98926,rob@ellensburgapothecary.com,509-201-1144,12/20/15,recreational,0,
107,http://weedmaps.com/dispensaries/cannabis-central,Cannabis Central,"1516 W University Way, Ellensburg, WA 98926",1516 W University Way,Ellensburg,98926,rob@ellensburgapothecary.com,509-201-1144,1/2/16,recreational,0,
