(first) scrape,ID#,straindescription,Cannabinoid,Genetics,Intoxication,Look,Medical,Smell Flavor,Wellness,Commoditization
227,9114,9 lb. Hammer Shake --- 9 lb. Hammer #1 15.5% THC; 0.1% CBD by Pioneer Farm,1,0,0,0,0,0,0,1
215,8326,9 lb. Hammer X Blue Dream - 69.47% --- Torch NW Waxx - Indica-Hybrid,1,1,0,0,0,0,0,1
227,10338,"9# Hammer - Trailblazin' --- Full indica with berry notes and pine tree shaped buds knocks us out like, you guessed it, a 9 lb. hammer. Trailblazin' Productions is a local Bellingham cannabis grower.",0,1,1,1,0,1,0,0
154,13929,"9# Hammer --- No one expects such a heavy hitting stone from such a deliciously tropical fruit smelling, but that's exactly what you get. Knockout mode in full effect!",0,0,1,0,0,1,0,0
184,15038,"9# Hammer By High Guys --- Indica dominant hybrid
CBD 0.22%
THC 67.61%
Total THC 67.61%
Total CBD 0.22%
Total Cannabinoids 67.83%",1,0,0,0,0,0,0,1
154,12728,"9# Hammer by Trail Blazin' --- 19.5%-23.5% THC 0.2% CBD Trail Blazin' Productions' only Indica dominant strain! Intensely potent, excellent for bedtime.",1,0,0,0,0,0,0,1
227,9587,91 Chem x Animal Cookies Sugar - Dabstract --- One gram of sugar extract made from Animal Cookies and 91 Chem. Grown by Phat Panda & processed by Dabstract.,0,1,0,0,0,0,0,0
215,8945,"91 Krypt by MJ Productions --- 24.4% THC 0.0% CBD An indica dominant hybrid (80% indica/20% sativa) of Chemdawg 91 and Captain Krypt OG strains.  A deep-felt euphoria and a tingly buzzing happiness. These long-lasting effects will wipe away any negative or racing thoughts and feelings, leaving you completely blissful and totally at ease. Treats depression, chronic stress, fatigue, glaucoma or eye pressure, and nausea or appetite loss. A sharp berry ammonia flavor with a dank chemical exhale that can leave you coughing. The aroma is very heavy and pungent with a dank berry chemical overtone that will fill any room with its heavy stench. ",1,1,1,0,1,1,1,0
154,5832,91' Chem 1g - Joint Supply --- 17.1% THC 0.6% CBD,1,0,0,0,0,0,0,1
184,4345,"98 Lemon Haze --- Grown by Sweet As at 23.1% THC in a 1gram package for $13 or a 7 gram package for $80, tax included.",1,0,0,0,0,0,0,1
242,15046,"9lb Hammer #6 1g Ultra Refined Cartridge --- 77.3% THC 0.0% CBD 9 Pound Hammer is an 80% indica strain created by JinxProof Gentics that crosses Gooberry, Hells OG, and Jack the Ripper. These dense buds are coated in resin, offering sweet grape and lime flavors. True to its indica dominance, effects are heavy and long-lasting, useful for pain and stress relief. Best grown indoors, 9 Pound Hammer will deliver a heavy yield, flowering between 50 and 60 days.",1,1,0,1,1,1,1,0
154,13071,9lb Hammer - Star Drops 1G Applicator --- 95% THC | from Leaf Werx,1,0,0,0,0,0,0,1
184,13129,"9lb Hammer --- 18.1%-18.3% THC 0.1%-0.3% CBD Indica
80/20
The high will have an immediate onset of happiness and euphoria, followed by a slow drift into couch-lock. ",1,0,1,0,0,0,1,0
154,7016,9lb Hammer --- 24% THC | from LeafWerx,1,0,0,0,0,0,0,1
215,8265,"9lb Hammer --- 9lb Hammer is an effective indica-dominant strain boasting high THC content and helps with symptoms like back pain, insomnia, and PTSD. Derived from Goo Berry, Hells OG, and Jack the Ripper, 9lb Hammer induces a happy, euphoric high slowing easing users into a serene state of tranquility. ",0,1,1,0,1,0,1,0
227,10028,"9lb Hammer --- <p>9lb Hammer is an effective indica-dominant strain boasting high THC content and helps with symptoms like back pain, insomnia, and PTSD. Derived from Goo Berry, Hells OG, and Jack the Ripper, 9lb Hammer induces a happy, euphoric high slowing easing users into a serene state of tranquility. </p>",0,1,1,0,1,0,1,0
184,12365,"9lb Hammer --- Grown by Bogy Boon Farms at 30.7% THC in a 3.5 gram package for $45, tax included.",1,0,0,0,0,0,0,1
227,11674,9lb Hammer 28g flower (Ninja Gardens) --- 13.6% THC 0.4% CBD,1,0,0,0,0,0,0,1
242,8571,"9lb Hammer BHO - Okanogan Gold --- Product container may vary - glass cup, silicone puck or parchment paper.",0,0,0,0,0,0,0,0
184,2111,"9lb Hammer By Green Haven --- Physically relaxing, dense resin coated buds, heavy/thick smoke, high lasts a long time, sleepy strain good for chilling inside &amp; playing video games, earthy flavored with a sweet berry or grape finish. Buds are bright/neon green in color and round as opposed to conical in shape. Popular with the medical cannabis consumers.",0,0,1,1,0,1,1,0
101,3585,"9lb Hammer Oil Cartridge 64.2%THC --- 9 Pound Hammer is an 80% indica bred by TGA Genetics, crossed between Goo Berry, Hells OG, and Jack the Ripper. These dense buds are coated in resin, offering sweet grape and lime flavors. True to its indica dominance, effects are heavy and long-lasting.  Available in a full gram oil cartridge for only $80 out the door!!!",1,1,0,1,0,1,0,0
154,14206,9lb Hammer Shatter 78% --- Available in 1 gram for $30 out the door!!,1,0,0,0,0,0,0,1
245,10140,9lb Hammer Shatter by Trail Blazin Productions --- 67.6%-77.6% THC 0.0% CBD Jack the Ripper ~ Hell's Angel Og ~ Gooberry: 9lb Hammer is named how it is for a reason: This strain almost immediately hits users over the head with its heavy-duty body sedation. The mind isn't completely left out as 9lb Hammer's effects can feel as though it alters the user's perception; making sounds or colors take on a new intensity.,1,1,1,0,0,0,1,0
227,15203,"9lb Hammer Wax Wax by Western Cultured --- 70.9% THC 0.2% CBD Jack the Ripper x Hells Angel Og x Gooberry , Indica",1,1,0,0,0,0,0,0
215,10803,9lb Hammer by Boggy Boon --- 17.6%-21.6% THC 0.3%-1.3% CBD,1,0,0,0,0,0,0,1
242,8894,"9lb Hammer by Cascadia Gardens --- 56.5% THC 0.5% CBD Warning: This product has intoxicating effects and may be habit forming. Marijuana can impair concentration, coordination, and judgment. Do not operate a vehicle or machinery under the influence of this drug. There maybe health risks associated with consumption of this products. Products may only be purchased or possessed by adults 21+. Keep out of reach of children",1,0,1,0,0,0,0,0
184,7410,9lb Hammer by Groovy Green Dream --- 12.8%-16.8% THC 0%-2.1% CBD ,1,0,0,0,0,0,0,1
227,14950,9lb Hammer by Rootworx --- 23.0% THC 9 Pound Hammer Simply Stoned 7g,1,0,0,0,0,0,0,1
242,9964,9lb Hammer by The Happy Cannabis --- 21.1% THC 0.0% CBD Jack the Ripper ~ Hell's Angel Og ~ Gooberry: 9lb Hammer is named how it is for a reason: This strain almost immediately hits users over the head with its heavy-duty body sedation. The mind isn't completely left out as 9lb Hammer's effects can feel as though it alters the user's perception; making sounds or colors take on a new intensity.,1,1,1,0,0,0,1,0
184,14473,"A.I.W. --- A crystaline THC product from GaGa Edibles, this sativa concentrate is versatile and can be used as a topper on flower, laced in a joint, used to frost your favorite dab, or straight dabbed.  ",0,0,0,1,0,0,0,0
154,2047,A.T.F. Pull -n-snap --- 80.6% THC 0.5% CBD Pull n snap - A.T.F.,1,0,0,0,0,0,0,1
127,6105,AAI - Thai Coast .5ml Co2 Oil --- 62.7% THC 1.7% CBD,1,0,0,0,0,0,0,1
127,6705,AC DC - Happy Valley --- Vendor: Happy Valley. 20.2% CBD!,1,0,0,0,0,0,0,1
127,12811,AC DC Honey Nuglettes - Happy Valley --- Vendor: Happy Valley Farms. HIGH CBD AC DC Buds infused with Co2 oil and keif!,0,0,0,0,0,0,0,0
154,5702,AC/DC (CBD) --- 5.7% THC 4.8% CBD Buddy Boy,1,0,0,0,0,0,0,1
184,2541,"AC/DC (High CBD) by Earth Rising Farm --- Top shelf, hand-trimmed and organically grown in the Columbia River Gorge. Sativa-dominant phenotype of the high-CBD cannabis strain Cannatonic. One remarkable characteristic of AC/DC is its THC:CBD ratio of 1:20, meaning this strain induces no psychoactive effects. 0.84% THC 15.6% CBD",1,0,0,0,0,0,0,1
242,11002,AC/DC **HIGH CBD** --- Testing at 12%,1,0,0,0,0,0,0,1
184,7247,AC/DC *High CBD* Wax by Cowlitz Gold --- 58.3%-64.3% THC 52.6%-56.6% CBD,1,0,0,0,0,0,0,1
227,10387,AC/DC + Delta 8 - RSO - (1 g) - Jv Ranch --- 6.5% THC 43.4% CBD,1,0,0,0,0,0,0,1
101,4326,AC/DC - 0.1% THC 10.7% CBD --- Blue Roots- Sativa 60% Indica 40% ,1,0,0,0,0,0,0,1
101,4895,"AC/DC - Sky High --- 5g Flower = $110     CBD 10.02%  / THC 5.66%  ""Did you rock and roll all night, or party every day? Maybe this beautiful dark purple CBD rich strain is just what you need. Choose AC/DC when you need a day off from your rock star life. Mellow and soothing, this strain has enjoyed years of popularity, always in high demand in medical markets around the contry. See what the CBD buzz is all about.""",1,0,0,1,1,0,1,0
215,9212,"AC/DC --- Grown by Leaves of Grass at 16% CBD and .96% THC, in a one ounce package for $110, tax included!",1,0,0,0,0,0,0,1
127,1272,AC/DC --- High CBD from Royal Tree Gardens. 5.96% THC and  13.80% CBD ,1,0,0,0,0,0,0,1
127,12897,"AC/DC 14.5% THC 9% CBD --- ACDC is a sativa-dominant phenotype of the high-CBD cannabis strain, Cannatonic. One remarkable characteristic of ACDC is its THC:CBD ratio of 1:20, meaning this strain induces no psychoactive effects. Tests have put ACDCs CBD content as high as 19%, which helps many patients treat pain, anxiety, epilepsy, multiple sclerosis, and the negative effects of chemotherapy, all without intoxication. Available in a 7 grams for $55 out the door!!",1,1,0,0,1,0,0,0
184,12844,AC/DC 1oz Popcorn 0%THC 12.4% CBD by Weedbush --- ACDC is a high-CBD cannabis strain,1,0,0,0,0,0,0,1
154,5318,AC/DC 3.5g - Royal Tree Gardens --- 6.0% THC 13.8% CBD ,1,0,0,0,0,0,0,1
184,1998,"AC/DC Cartridge --- Produced by NuGreen, this is a high CBD cartridge testing at 3.2%THC and 63.4%CBD",1,0,0,0,0,0,0,1
242,10913,AC/DC Cartridges by Wam --- 81.0% THC 59.2% CBD,1,0,0,0,0,0,0,1
184,14250,"AC/DC Nectar Craft Pen Set --- Kit Comes with Vape pen, charger and 1 Full Gram Cartridge
**HIGH CBD**",0,0,0,0,0,0,0,0
227,11227,AC/DC RSO - Gardens Royale --- THC - 5% CBD - 67%,1,0,0,0,0,0,0,1
154,2620,"AC/DC Vape starter kit 3.71%THC 63.08%CBD --- Available in a full gram oil cartridge starter kit.  Comes with a full gram of oil, battery and charger for $90 out the door!!!",1,0,0,0,0,0,0,1
215,3655,AC/DC Wax ---  41.25% Total CBD and 27.37% THC - Cowlitz Gold- CBD Sativa Hybrid ,1,0,0,0,0,0,0,1
215,6767,"AC/DC Wax by Cowlitz Gold ---  8.83% THC, 45.79% CBD ",1,0,0,0,0,0,0,1
184,5568,AC/DC Wax by Cowlitz Gold --- 41.0% THC 27.0% CBD,1,0,0,0,0,0,0,1
242,11595,AC/DC Wax by Dabstract --- 8.1% THC 66.9% CBD,1,0,0,0,0,0,0,1
154,6713,AC/DC by Landrace Labs --- 0.5% THC 0.4% CBD,1,0,0,0,0,0,0,1
245,9475,"AC/DC by Orgrow --- 0.4% THC 13.0% CBD ACDC is a sativa-dominant phenotype of the high-CBD cannabis strain, Cannatonic. One remarkable characteristic of ACDC is its THC:CBD ratio of 1:20, meaning this strain induces little to no intoxicating effects. Tests have put ACDCs CBD content as high as 19%, which helps many patients treat pain, anxiety, epilepsy, multiple sclerosis, and the negative effects of chemotherapy, all with a clear head.",1,0,0,0,1,0,1,0
215,8888,"ACDC (High CBD) by Eagle Trees ---  ACDC is a sativa-dominant phenotype of the high-CBD cannabis strain, Cannatonic. One remarkable characteristic of ACDC is its THC:CBD ratio of 1:20, meaning this strain induces no psychoactive effects. Tests have put ACDCs CBD content as high as 19%, ",1,1,0,0,0,0,0,0
227,11257,ACDC *High CBD* Wax by Landrace Labs --- CO2 extracted high CBD,0,0,0,0,0,0,0,0
184,1487,"ACDC - Tucan Farms --- ACDC is a sativa-dominant phenotype of the high-CBD cannabis strain, Cannatonic.  Testing at 14.62% CBD  1.17%THC",1,0,0,0,0,0,0,0
184,14985,"ACDC --- CBD heavy sativa low THC strain perfect for the patient looking for a high CBD effect and a low THC ""high"" 

Produced by Weedbush",0,0,0,0,0,0,0,0
154,433,"ACDC --- Essentially organic ACDC from Raven Grass. One of the most consistent and cleanest grown CBD products on the market. Personally, we love it. Lab tests vary, but generally &gt;14% CBD and ",1,0,0,0,0,0,0,0
227,12040,ACDC 1g Bud Topper Platinum --- 79.0% THC 0.5% CBD,1,0,0,0,0,0,0,1
215,8648,"ACDC 1g CBD Applicator --- 1.8% THC 35.7% CBD ACDC is a sativa-dominant phenotype of the high-CBD cannabis strain, Cannatonic. One remarkable characteristic of ACDC is its THC:CBD ratio of 1:20, meaning this strain induces no psychoactive effects. Tests have put ACDCs CBD content as high as 19%, which helps many patients treat pain, anxiety, epilepsy, multiple sclerosis, and the negative effects of chemotherapy, all without intoxication.
https://www.leafly.com/hybrid/acdc",1,0,1,0,1,0,0,0
227,13470,"ACDC 1g CBD Applicator --- 1.8% THC 35.7% CBD ACDC is a sativa-dominant phenotype of the high-CBD cannabis strain, Cannatonic. One remarkable characteristic of ACDC is its THC:CBD ratio of 1:20, meaning this strain induces no psychoactive effects. Tests have put ACDCs CBD content as high as 19%, which helps many patients treat pain, anxiety, epilepsy, multiple sclerosis, and the negative effects of chemotherapy, all without intoxication. https://www.leafly.com/hybrid/acdc",1,1,0,0,1,0,1,0
245,9754,ACDC 2:1 RSO Vape Cart - JV Ranch --- Preloaded vape cart with full spectrum oil,1,0,0,0,0,0,0,1
127,12995,ACDC By Sky High Gardens --- This sativa hybrid is not known for its THC but rather for its high levels of CBD. This strain offers a THC:CBD ratio of 1:2 meaning little to zero psychoactive effects making it great for new users and those seeking medicinal benefits.,1,0,0,0,1,0,0,0
215,9548,ACDC Flower Rosin by Eagle Trees ---  Sativa (HIGH CBD) - 2.55% THC/ 73.71 CBD ,1,0,0,0,0,0,0,1
184,855,"ACDC High CBD --- Spark (No Discount) 
Total THC: 5.80%
Total CBD: 6.31%
Total Cannabinoids: 14.60%",1,0,0,0,0,0,0,1
184,273,"ACDC High CBD CO2 Wax 1-gr --- ACDC CO2 extracted wax from Landrace, 68% CBD, 78% total cannabinoids",0,0,0,0,0,0,0,1
227,9895,ACDC PHO Distillate Vape Cart (73.9%TOTAL) by Regulator --- CBD Hybrid// Available in 1g/$49 @ 44.2%THC and 29.7%CBD// Grown by Rolling Farms and Processed by New Leaf,1,0,0,0,0,0,0,1
245,11887,ACDC by Blacksmith Farms --- Pesticide Free | THC 5.2% | CBD 11.7%,1,0,0,0,0,0,0,1
154,1977,"ACDC by Nova Dia --- 6.6% THC 11.0% CBD A sativa-dominant phenotype of the high-CBD cannabis strain, Cannatonic. One remarkable characteristic of ACDC is its THC:CBD ratio of 1:20, meaning this strain induces no psychoactive effects. Tests have put ACDCs CBD content as high as 19%, which helps many patients treat pain, anxiety, epilepsy, multiple sclerosis, and the negative effects of chemotherapy, all without intoxication.",1,0,0,0,1,0,0,0
127,6998,ACF-Dark Cherry OG Kief --- 51.6%-51.8% THC 0.3%-0.5% CBD,1,0,0,0,0,0,0,1
184,5507,AGRIJUANA: Harlequin Cartridge --- 1g of High CBD oil in a cartridge.,0,0,0,0,0,0,0,0
245,11209,AIRO VAPE Buddha's Smile by airopro --- 41.0% THC 40.0% CBD,1,0,0,0,0,0,0,1
245,9818,AK - 47 by LeafWerx --- AK-47 Brights - 01g - AK-47 [ AK-47 - Marijuana Extract for Inhalation - 01g ] WAM424980.IN65D8S WAM424980.BA6TZQP,0,0,0,0,0,0,0,0
215,14582,"AK 420 Shake by High Frequency Farms --- 15.34% THC, .09% CBD; 17% total cannabinoids",1,0,0,0,0,0,0,1
127,3865,"AK 47 --- Don't let its intense name fool you: AK-47 will leave you relaxed and mellow. This sativa-dominant hybrid delivers a steady and long-lasting cerebral buzz that keeps you mentally alert and engaged in creative or social activities. While AK-47s scent is sour and earthy, its sweet floral notes can only be fully realized in the taste. ",0,0,1,0,0,1,1,0
242,14832,AK 47 By Phoenix --- This energetic and creative sativa dominant hybrid gives you an uplifting boost! 19.23%,1,0,0,0,0,0,1,0
227,10315,"AK 47 Crumble - Slab Mechanix --- AK47 is a super uplifting, intense sativa. This gram of crumble is made from AK47 flowers by Slab Mechanix.",0,0,0,0,0,0,1,0
245,10193,AK Wook Juice By Sticky Budz --- California Orange X Appalachia THC 2.70% THCA 20% CBD 0.15% Total 23%,1,1,0,0,0,0,0,0
245,10097,"AK Wook Juice by Sticky Budz --- An evenly balanced hybrid strain, this bud has an insanely delicious flavor of fresh oranges and chocolatewith a sour coffee exhale. The aroma is pungent with citrus and pine accented with rich diesel. This one has a high that hits you like a cup of coffee, slamming into your mind and body quickly. 20.39%",1,0,1,0,0,1,0,0
215,2005,AK- 47 Co2 Vape ---  73% Total and 0.9% CBD - Double Delicious - Hybrid ,1,0,0,0,0,0,0,1
215,11750,AK-47 - Dynamic Harvest ---  Sativa hybrid testing at 20.16%  ,1,0,0,0,0,0,0,1
154,13861,"AK-47 - Harmony --- Do not let the intimidating name fool you. This sativa leaning hybrid provides its user with a mellow high making it ideal for creative and social activities. Its scent is earthy and sour, while its taste is sweet and floral.",0,0,1,0,0,1,1,0
154,14855,AK-47 - Harmony Farms --- 500 mg cart of Ak-47 concentrate testing at 85.3 % thc,1,0,0,0,0,0,0,1
184,14715,"AK-47 - Slab Mechanix --- Sativa dominate strain shatter, perfect for ""Serious Dabbing"". Testing at 68.2% total CBs.",1,0,0,0,0,0,0,0
184,6715,AK-47 - Tiller --- Hybrid testing at 29.1%,1,0,0,0,0,0,0,1
154,6980,AK-47 --- BOMB BOMB BOMB,0,0,0,0,0,0,0,0
215,12208,AK-47 --- Phoenix Cannabis Company Sativa Hybrid ColombianMexicanThaiAfgani Genetics,0,1,0,0,0,0,0,0
242,11187,AK-47 --- Phoenix Cannabis Company Sativa Hybrid RYO Shake Mix,0,0,0,0,0,0,0,0
127,3149,"AK-47 --- Produced by Om Shiv. Don't let its intense name fool you: AK-47 will leave you relaxed and mellow. This sativa-dominant hybrid delivers a steady and long-lasting cerebral buzz that keeps you mentally alert and engaged in creative or social activities. AK-47 mixes Colombian, Mexican, Thai, and Afghani varieties, bringing together a complex blend of flavors and effects. While AK-47s scent is sour and earthy, its sweet floral notes can only be fully realized in the taste. ",0,1,1,0,0,1,1,0
245,9406,AK-47 7g Roll Your Own by Phoenix --- This Sativa dominant hybrid delivers a steady long lasting cerebral buzz that keeps you engaged and sparks creativity! 17.26%,1,0,1,0,0,0,1,0
242,11050,AK-47 By Cowlitz Gold --- Giggle Weed,0,0,0,0,0,0,0,0
242,10358,AK-47 Sugar Wax Wax by Regulator Extracts --- 72.4% THC 0.1% CBD South American x Mexican x Thai x Afghani Landrace: Sativa Hybrid,1,1,0,0,0,0,0,0
242,9036,AK-47 Tankers by RSO + GO --- 71.2% THC 9.8% CBD South America sativa x Mexican sativa x Thai x Afghani,1,1,0,0,0,0,0,0
242,11233,AK-47 Wax by Doc Croc --- 88.1%-92.1% THC 0.1% CBD,1,0,0,0,0,0,0,1
227,11565,AK-47 by Dynamic Harvest --- 35.9% THC 0.3% CBD,1,0,0,0,0,0,0,1
154,13171,"AK-47 by Fairwinds --- A melting pot of landrace strains make this an interesting genetic mishmash. Favored for its complex floral taste, creative and uplifted head high, and high THC content, AK-47 has been a staple strain since its creation in 1992.",0,1,1,0,0,1,1,0
