ID#,straindescription,Cannabinoid,Genetics,Intoxication,Look,Medical,Smell Flavor,Wellness,Commoditization
1447,Acdc Rosin by Eagle Tree Farms --- 0%-9.4% THC 65.8%-69.8% CBD CBD 67.84%,1,0,0,0,0,0,0,1
2319,Ace Of Spades Cartridges by Avitas --- 83.5% THC 0.6% CBD 1 Gram CO2 Vape Refill Syringe,1,0,0,0,0,0,0,1
939,Ace Of Spades Tankers by Market Garden Organic --- 73.5% THC 1.2% CBD,1,0,0,0,0,0,0,1
6053,Ace Of Spades Wax by Dab Dudes --- 88.0% THC 0.3% CBD ,1,0,0,0,0,0,0,1
5375,Ace Of Spades Wax by Orgrow --- 64.1%-74.1% THC 0%-2.8% CBD,1,0,0,0,0,0,0,1
5931,"Ace Of Spades by Filucy --- THC 25.82%
CBD 0.07%
Total Cannabiniods 26.13%",1,0,0,0,0,0,0,1
159,Ace Of Spades by Waterstone --- 19.0% THC 0.4% CBD Enter a wonderland of relaxation and let the giggles take over.,1,1,1,0,0,0,1,0
3589,"Ace of Spades (Spinning Heads) --- Ace of Spades is a creation from TGA Subcool Seeds that takes advantage of the popular sweet and sour combination that never goes out of style. A crossbreed of Black Cherry Soda and Jack the Ripper, this strain has an earthy berry and citrus smell that carries over into the taste with distinctly lemony flavors. Ace of Spades plants grow fast and need a lot of space because they will get both bushy and tall. Flowering occurs at 8 weeks and they are generally large and heavy. These buds are pretty to look at with a range of colors that can include purples, blues, and pinks all coated in orange hairs.",0,1,0,1,0,1,0,0
3861,"Ace of Spades - Noble Farms --- Flavor Profile: Berry, Sweet, and Earthy
Lineage: Jack the Ripper (Sativa) and Black Cherry Soda(Hybrid) 

Total THC 17% ",1,1,0,0,0,1,0,0
6468,Ace of Spades --- 26.7% Total - Orgrow - Indica,1,0,0,0,0,0,0,1
1134,Ace of Spades --- Stoney and sweet with lovely berry notes and light green pines. This cross of Black Cherry Soda and Jack the Ripper is a great Indica dominant strain for easing the body and mind.,0,1,0,1,0,1,0,0
3970,"Ace of Spades Shatter (Noble Farms) --- Ace of Spades is a creation from TGA Subcool Seeds that takes advantage of the popular sweet and sour combination that never goes out of style. A crossbreed of Black Cherry Soda and Jack the Ripper, this strain has an earthy berry and citrus smell that carries over into the taste with distinctly lemony flavors. Noble Farms is a proven winner in the production of flower and extracts. Their shatter is a gem featuring high THC content, mellow taste and a head-high that does not disappoint.",0,1,1,0,0,1,0,0
2078,Ace of Spades Shatter - Smokey Point Productions --- A 73.8% THC concentrate from Smokey Point Productions,1,0,0,0,0,0,0,1
643,"Ace of Spades Skake By Filucy Cannabis --- Indica Hybrid
THCA 16.12%
THC 14.98%
Cannabinoids 15%
CBDA 0.07%
CBD 0.06%
Terpenes 1.018%
Total 16.12%",1,0,0,0,0,1,0,0
5577,Ace of Spades Trim by Techbud --- 9.3% THC 0.4% CBD,1,0,0,0,0,0,0,1
773,Ace of Spades Wax 1g by Dab Dudes --- 88.3% THC 0.0% CBD ,1,0,0,0,0,0,0,1
3779,Activated RSO Sativa Serum Tankers by Ethos Extracts --- 61.2%-69.2% THC 6.1%-10.1% CBD ,1,0,0,0,0,0,0,1
2197,Activated RSO Serum *High CBD* Tankers by Ethos Extracts --- 0.6%-8.6% THC 40.9%-44.9% CBD,1,0,0,0,0,0,0,1
5662,Adak Og Wax by Oleum --- 67.5%-77.5% THC 1.4%-3.4% CBD,1,0,0,0,0,0,0,1
4598,"Adak by Cashmere --- 22.0% THC 0.3% CBD ""ADAK is a potent Hybrid combining the Sativa dominant strains of Alaskan Thunderfuck (ATF) and Medusa. Don't let the aggressive names fool you - the ADAK high is relaxed and mellow with clear cerebral activity and euphoria. Some may say it also has the ""creeper effect"", pronounced appetite enhancement, and sedating body effects found in pure ATF and Medusa strains. The smooth, sweet yet piney flavor yields to a scent that is sour and earthy. Like Medusa, ADAK may be helpful in combating sleep issues and body pain.""",1,1,1,0,1,1,1,0
13407,"Adak by Nettles --- 20.9% THC 0.3% CBD ""ADAK is a potent Hybrid combining the Sativa dominant strains of Alaskan Thunderfuck (ATF) and Medusa. Don't let the aggressive names fool you - the ADAK high is relaxed and mellow with clear cerebral activity and euphoria. Some may say it also has the ""creeper effect"", pronounced appetite enhancement, and sedating body effects found in pure ATF and Medusa strains. The smooth, sweet yet piney flavor yields to a scent that is sour and earthy. Like Medusa, ADAK may be helpful in combating sleep issues and body pain.""",1,1,1,0,1,1,1,0
316,Afcrack (20.88% THC) by Alis Group --- Sativa // 28g of sungrown mini-buds for $99 // Produced by Soma Farms // Processed by Alis Group,1,0,0,0,0,0,0,1
7091,Afghan #1 ---  Tested at 60% (I) ,1,0,0,0,0,0,0,1
747,Afghan 21% --- The Pure Afghan is an exclusive landrace from the Mazar I Sharif region of Afghanistan. This is one of the only DNA Genetics strains that is bred outside of Holland and are from a fresh seed stock. A rare and rewarding high for the proud cannabis connoisseur.,1,1,0,0,0,0,0,0
2397,Afghan Goo by Pioneer Nuggets --- 21.7%-25.7% THC 0.6% CBD 1.2 g flower pre-roll,1,0,0,0,0,0,0,1
6123,Afghan Kush ---  by Equinox ,0,0,0,0,0,0,0,0
6000,Afghan Kush --- 14.4%-14.4% THC 0.1%-0.1% CBD,1,0,0,0,0,0,0,1
7201,Afghan Kush --- Tested at 87% (I),1,0,0,0,0,0,0,1
615,"Afghan Kush Wax by Regulator --- 78.8% THC 0.0% CBD Original kush derived from Hindu Kush, classic indica strain",1,1,0,0,0,0,0,0
5746,Afghani --- 19.0% THC 0.3% CBD Root down ,1,0,0,0,0,0,0,1
6528,Afghani Distillate Tanker --- 93.69% Total - Oleum - Indica,1,0,0,0,0,0,0,1
1074,Afghani Hash Oil Applicators (Avitas) --- |Total THC: 83.12% | Total CBD: 1.94% |,1,0,0,0,0,0,0,1
1389,"Afghani by Driftboat --- 15.2% THC 0.2% CBD Afghani is a heavy indica strain named after its geographic origin, where the earliest varieties of cannabis are believed to have grown. Breeders worldwide have come to treasure Afghani for its heavy resin production which is passed on genetically. With a sweet, earthy aroma, Afghani delivers a deep, sedating relaxation and euphoria. ",1,1,1,0,0,1,1,0
4990,Afghani hash C02 dab syringe --- An indica strain with a total THC of 83.11%,1,0,0,0,0,0,0,1
3519,"Afghany Haze --- 15.9%-16.1% THC 0.1%-0.3% CBD Sativa
70/30
This strain has all the haze effects a sativa lover enjoys. Definitely a great morning time smoke to start your day. Energizing cerebral effects with a soothing mellow into the body. ",1,0,0,0,0,0,1,0
5295,Afghooey --- 93.00%,1,0,0,0,0,0,0,1
2664,"Afgoo --- $15/g and $49/3.5g are from Mt Baker Growers, testing at near 30% THC and indoor grown.",1,0,0,0,0,0,0,1
6096,"Afgoo --- 1g is from MNO

from Voodoo for $18/3.5g ",0,0,0,0,0,0,0,0
2596,"Afgoo --- Another top shelf from Lilac City Gardens, this Indica strain produces a full-body honey-glazed experience. 1 full gram",0,0,0,0,0,0,0,0
1969,"Afgoo Moon Rocks - 34.35% THC (WWA) --- by Spokamsterdam | Bud dipped in oil, rolled in kief. 
Repeat once more to create a moon rock.",1,0,0,0,0,0,0,1
818,Afgoo Shatter --- Afgoo Shatter brought to us from Silica Pheonix. 73.2% THC. Available in 1 gram packages.,1,0,0,0,0,0,0,1
6861,Afgoo by Badass Herbs --- 62.9% THC 3.0% CBD,1,0,0,0,0,0,0,1
7377,Afgoo by Craft Elixirs ---  89.4% THC 0.4% CBD ,1,0,0,0,0,0,0,1
1868,Afgoo by Red Label Cannabis --- 24.6% THC 0.0% CBD Indica Hybrid - Afghani ,1,0,0,0,0,0,0,1
7697,Afgoo by Western Cultured --- 23.2%-33.2% THC 0%-3.1% CBD ,1,0,0,0,0,0,0,1
6858,Afgoo by Western Cultured --- 26.2%-30.2% THC 0%-0.5% CBD ,1,0,0,0,0,0,0,1
6609,"Afgoo x Bubba Kush --- This is a TRIM/SHAKE product

Tested at 23%",1,0,0,0,0,0,0,1
7658,Afgooberry - FDG --- A 19.6% THC Hybrid from FDG,1,0,0,0,0,0,0,1
6869,Afgooberry ---  Tetsing at 16% ,1,0,0,0,0,0,0,1
5749,Afgooberry ---  Total 25% ,1,0,0,0,0,0,0,1
1596,"Afgooberry --- Cross between Afgooey and Blueberry. 
Classic indica high that will get you ready to relax.",0,1,0,0,0,0,1,0
7459,Afgooberry --- Tested at 46%,1,0,0,0,0,0,0,1
2385,Afgooberry by Fine Detail Greenway --- 22.3%-26.3% THC 0.0% CBD 3.5g flower in poly bag,1,0,0,0,0,0,0,1
7307,Afgooey  **Kief** --- Tested at 56% (I),1,0,0,0,0,0,0,1
1041,"Afgooey (Columbia) 24.6%THC --- Available in 1 gram for $9, 3.5 grams for $30, 7 grams for $60, or 14 grams for $115 out the door!!!",1,0,0,0,0,0,0,1
2357,"Afgooey (Columbia) 24.6%THC --- Available in 7 grams for $60, or 14 grams for $115 out the door!!!",1,0,0,0,0,0,0,1
6900,Afgooey - 19% --- Walden ,1,0,0,0,0,0,0,1
3634,"Afgooey 17.34% THC --- From CMSNW - With some uplifting, creative sativa qualities, this strain undoubtedly takes after its indica parent as it primarily delivers relaxing, sleepy effects alongside its earthy pine flavor.",1,0,0,0,0,1,1,0
508,"Afgooey 25.1% --- Available in 14 grams for $150, or 28 grams for $265 out the door!!",1,0,0,0,0,0,0,1
5266,Afgooey by Hi Guys --- 75.9% THC 0.1% CBD,1,0,0,0,0,0,0,1
2568,"Agent Orange - Flower --- Agent Orange is a hybrid strain that has a distinct sweet orange citrus smell and taste.
AO gives a clear and uplifting high which is great for day time use.",0,0,0,0,0,1,1,0
6745,Agent Orange --- Liberty Reach,0,0,0,0,0,0,0,0
3428,"Agent Orange --- Sativa Dominant hybrid from Badass Grass for $13/g and from Leef for $10/g, $55/7g $100/14g, and $180/28g",0,1,0,0,0,0,0,0
3386,"Agent Orange --- Sativa Dominant hybrid from Badass Grass for $45/3.5g, $150/14g 
Also available from MBG for $35/3.5g
also available from Leef, $13/g, $53/7g, $100/14g, $175/28g",0,0,0,0,0,0,0,0
14610,Agent Orange 18.9% --- Available in 28 grams for $200 out the door!!!,1,0,0,0,0,0,0,1
3282,Agent Orange 19.2% --- Uplifting citrus hybrid combines Orange Velvet and Jack the Ripper,1,1,0,0,0,1,1,0
12598,Agent Orange 3.5g - Lopez And Orr --- 22.1% THC 0.0% CBD,1,0,0,0,0,0,0,1
12880,Agent Orange 3.5g - Pingston Creek Botanical --- 16.2% THC 1.4% CBD,1,0,0,0,0,0,0,1
96,Agent Orange X Blueberry by The Joint Venture --- 26.2%-30.2% THC 0%-3.5% CBD ,1,1,0,0,0,0,0,1
5959,Agent Orange by Cascade Growers --- 11.9%-19.9% THC 0.0%-1.0% CBD,1,0,0,0,0,0,0,1
6797,Agent Orange by Noble Farms --- 15.1%-19.1% THC 0%-1.6% CBD,1,0,0,0,0,0,0,1
4931,Agent Orange by Noble Farms --- 16.6% THC 0.0% CBD THC 16.6   CBD .1,1,0,0,0,0,0,0,1
4167,"Agent Orange by Sunshine Farms --- A powerful Sativa hybrid with extremely citrus tones and an inhibitively heady high, this strain is excellent for pasting a smile onto your face in between licking your lips.",0,0,1,0,0,1,0,0
1766,Agrijuana Cartridge 1G ---  -One Love THC: 90.60% -Blue Cheese THC: 86.40% -Blue Magoo THC: 86.20% -American Beauty THC: 93.60% -Blackberry Kush THC: 65.14% ,1,0,0,0,0,0,0,1
877,Agrijuana Cartridge 1G ---  -One Love THC: 90.60% -Blue Cheese THC: 86.40% -Blue Magoo THC: 86.20% -American Beauty THC: 93.60% -Blackberry Kush THC: 65.14% -Dutchberry THC: 79.70% ,1,0,0,0,0,0,0,1
13222,"Agrijuana Cartridges --- By Agrijuana 
-(Sativa) Monkey Paw THC 64% CBD .40% Total Canna. 67.3%
-(Indica) Northern Lights THC 56.1%  CBD 3.08%  Total Canna. 64.8%",1,0,0,0,0,0,0,1
6174,Ak 47 Live Resin by Millennium --- 84.0% THC 0.3% CBD BHO,1,0,0,0,0,0,0,1
3650,"Ak 47 by MJ Productions --- 20.0% THC 0.1% CBD 80/20 Sativa-dominant hybrid with great, colorful buds. Despite its violent name, this strain can leave a user stuck to the couch. AK-47 can increase creativity and will leave you feeling uplifted, peaceful and euphoric.  A great stress and anxiety reliever",1,0,1,1,0,0,1,0
1483,"Ak 47 by MJ Productions --- 20.0% THC 0.2% CBD 80/20 Sativa-dominant hybrid with great, colorful buds. Despite its violent name, this strain can leave a user stuck to the couch. AK-47 can increase creativity and will leave you feeling uplifted, peaceful and euphoric.  A great stress and anxiety reliever",1,0,1,1,0,0,1,0
374,"Ak 47 by Saqsuatch Cannabis --- 26.3% THC 0.0% CBD Melow Sativa high with a sweet, floral taste",1,0,0,0,0,1,0,0
3463,"Ak-47 (SH) - Perma --- AK-47 mixes Colombian, Mexican, Thai, and Afghani varieties, bringing together a complex blend of flavors and effects.
22.23% THC",1,1,0,0,0,1,0,0
2652,"Ak-47 --- 84.02% 

Don't let its intense name fool you: AK-47 will leave you relaxed and mellow. This sativa-dominant hybrid delivers a steady and long-lasting cerebral buzz that keeps you mentally alert and engaged in creative or social activities. AK-47 mixes Colombian, Mexican, Thai, and Afghani varieties, bringing together a complex blend of flavors and effects. While AK-47s scent is sour and earthy, its sweet floral notes can only be fully realized in the taste. ",1,1,1,0,0,1,1,0
4699,Ak-47 Wax 74.5% --- Available in a full gram for $25 out the door!!!!,1,0,0,0,0,0,0,1
1560,"Ak-47 by Dipped --- 30.5% THC 0.1% CBD Don't let its intense name fool you: AK-47 will leave you relaxed and mellow. This sativa-dominant hybrid delivers a steady and long-lasting cerebral buzz that keeps you mentally alert and engaged in creative or social activities. AK-47 mixes Colombian, Mexican, Thai, and Afghani varieties, bringing together a complex blend of flavors and effects. While AK-47s scent is sour and earthy, its sweet floral notes can only be fully realized in the taste.   Created in 1992 by Serious Seeds, AK-47 has won numerous Cannabis Cup awards around the world for its soaring THC content. For those hoping to fill their gardens with this resinous, skunky hybrid, growers recommend an indoor environment with either soil or hydroponic setups. AK-47 is easy to grow and has a short indoor flowering time of just 53 to 63 days, while outdoor plants typically finish toward the end of October.
https://www.leafly.com/hybrid/ak-47",1,1,1,1,0,1,1,0
7634,"Al Capone  --- By Life Gardens Spark
Total 16.7%",1,0,0,0,0,0,0,1
2264,Al's Dream - Sonic Green --- A 22.0% THC Hybrid from Sonic Green,1,0,0,0,0,0,0,1
7494,Alaska Thunder F**K by Northwest Grown Products --- 26.0%-30.0% THC 0%-2.0% CBD ,1,0,0,0,0,0,0,1
14423,"Alaskan Ice --- Total cannabinoids: 20.9%
Parents: White Widow and Haze
Benefits: stress-depression-headaches 
Effects: happy-euphoric-uplifted 
Flavor/terpene: nutty-woody-earthy",1,1,1,0,1,1,1,0
5339,Alaskan Thunder F*** 23.8% THC --- Balanced Botanicals,1,0,0,0,0,0,0,1
2430,Alaskan Thunder F*ck (420 Gold) ---  | Total THC: 31.34% | CBD: 0.01% | ,1,0,0,0,0,0,0,1
379,Alaskan Thunder F*ck --- Double delicious bringing a sativa creeper strain also know as Matanuska thunder fuck with a THC of 28.5%,1,0,0,0,0,0,0,0
12753,Alaskan Thunder F*ck 7g - Heavenly Buds --- 16.0% THC 0.0% CBD ,1,0,0,0,0,0,0,1
14701,"Alaskan Thunder F- 22.74% THC (WAG) --- WA Grower |  Premium Indoor Cannabis Facility.
Buy in bulk to save money!!",1,0,0,0,0,0,0,1
3385,Alaskan Thunder Fuck --- Sativa Dominant - Heavenly Buds - Testing at 20.7%,1,0,0,0,0,0,0,1
7322,Alaskan Thunder Fuck 3.5g-DC --- 16.6%-20.6% THC 0%-2.1% CBD,1,0,0,0,0,0,0,1
2404,Alaskan Thunder Fuck Wax by Heavenly Buds --- 61.9%-71.9% THC 0%-2.2% CBD BHO,1,0,0,0,0,0,0,1
3848,Alaskan Thunder Fuck Wax by Heavenly Buds --- 66.9% THC 0.2% CBD BHO 81%,1,0,0,0,0,0,0,1
4799,"Alaskan Thunder Fuck Wax by Heavenly Buds --- 69.2% THC 0.8% CBD Matanuska Thunder Fuck,  Northern California Sativa x Russian Ruderalis x  Afghani, Sativa Hybrid",1,1,0,0,0,0,0,0
583,"Alaskan Thunder Fuck by Fantasy Farms --- 15.7% THC 0.1% CBD A strong sativa that will have you feeling the effects soon after exhale.  The effects are uplifting and energetic. It has a great flavor and the high is amazing.   When it burns, it has a nice, almost sweet smell and tastes the same way.   It can also be known as Matanuska Thunder Fuck because it originates from the Matanuska Valley in Alaska.  [Norcal Sativa x Russian Ruderalis] x Afghani ",1,1,1,0,0,1,1,0
2097,"Alaskan Thunder Fuck by Fantasy Farms --- 19.0% THC 0.1% CBD Alaskan Thunder Fuck (ATF) is a strong sativa that will have you feeling the effects soon after exhale.  The effects are uplifting and energetic. It has a great flavor and the high is amazing.   When it burns, it has a nice, almost sweet smell and tastes the same way.   It can also be known as Matanuska Thunder Fuck because it originates from the Matanuska Valley in Alaska.",1,1,1,0,0,1,1,0
2375,Alaskan Thunder Fuck by Heavenly Buds --- 20.0%-26.0% THC 0%-1.2% CBD Unlock your brain's creative side and enjoy a nice creative spark of energy!,1,0,0,0,0,0,1,0
13009,Alaskan Thunder Fuck by The Green Vault --- 15.0% THC 0.0% CBD,1,0,0,0,0,0,0,1
396,Alaskan Thunder Fuck by The Greenery --- 24.8% THC 0.8% CBD Alaskan Thunder Fuck 1g,1,0,0,0,0,0,0,1
810,"Alaskan Thunder Fuck by Wildfire --- 20.2% THCA, 0.19% CBD; 18.21% total cannabinoids",1,0,0,0,0,0,0,1
5562,"Albert Walker By Cowlitz --- Indica dominant
THCA 28.40%
THC 28.4%
Total 29%",1,0,0,0,0,0,0,1
1491,Albert Walker by Dream City --- 19.0%-27.0% THC 0%-1.1% CBD This PNW favorite is a great for mind and body relaxation that just lasts and lasts.,1,0,0,0,0,0,1,0
494,"Albino Kush - 26% ---  This kush hits spicy and settles in strong.  Myrcene accelerates the THC absorption in the brain and the high level in this kush confirms it.  Save this strain for the end of your day, so you can enjoy the relaxing, therapeutic effects",1,0,0,0,0,1,1,0
4739,"Alice In Wonderland by Walden --- 17.1%-21.1% THC 0.0% CBD A descendant of Willy's Wonder, this strain provides an elevated sensory experience,",1,1,0,0,0,0,0,0
1434,"Alice in Wonderland (4g/$45) --- Alice in Wonderland is a mostly sativa strain with euphoric cerebral effects. It provides an elevated sensory experience, making it a favorite strain for creative pastimes, outdoor activities, a laid-back weekend, or daytime stress relief. Said to be a descendant of Willys Wonder, Alice in Wonderland has many therapeutic qualities, especially for those suffering from anxiety or depression.  Truly a top shelf product from Cannasol.net We have 4g glass jars as well.",0,1,1,0,1,0,1,0
6922,Alice in Wonderland --- 19.12% Total - Walden - Sativa,1,0,0,0,0,0,0,1
3373,"Alice in Wonderland --- 20.2%-20.4% THC 0.4%-0.6% CBD Sativa
90/10
Alice has a flowery, earthy taste with a hint of fruit or citrus. AIW provides users with an uplifting, euphoric effect, while also providing heightened cerebral and sensory experiences. ",1,0,1,0,0,1,1,0
4196,"Alice in Wonderland --- Available in: a-buds from Cannasol for $15/g, b-buds called ""sundrops"" for $40/4g and $70/7g - from Cannasol, from columbia territory for $22/3.5g, $42/7g, $75/14g and $140/28g",0,0,0,0,0,0,0,0
2312,"Alice in Wonderland --- Available in: from Cannasol a-buds for $13/g, $23/2g, and $45/4g jar, and b-buds called ""sundrops"" for $40/4g, $70/7g, and from columbia territory for $42/7g",1,0,0,0,0,0,0,1
582,"Alien Blue Cheese Crumble --- Bodhi High Crumble Premium Concentrate

Our crumble is vacuum purged to perfection during the creation process, then carefully handcrafted in such a way as to cause our extracts to change into a delicate soft and moist texture that crumbles with ease.

Everything starts with quality Cannabis Material Production and dedication to our original intent.  We collaborate with material producers who offer the quality synonymous with our goal in final product.  Advancements in extraction technology have enabled the use of exact temperate control and high pressure pressure in a proprietary and safe closed loop double extraction process. The result is obvious when experienced, High-Terpene full bodied crumbles that are extremely potent with an effect that is unmistakeable.",0,0,0,1,0,1,0,0
